,Rota,LinkGoogle,last_geo,address
69,79592696,"https://www.google.com/maps/dir/-16.63042171,-49.20286423/-16.701006+-49.335373/-16.695044+-49.341457/-16.725355+-49.3994/-16.698145+-49.34178/-16.720352+-49.373684/-16.711473+-49.366833/-16.705408+-49.351902/-16.698017+-49.35969/-16.686584+-49.342934/-16.682486+-49.34581/-16.68322+-49.350628/-16.686052+-49.355297/-16.685616+-49.370167/-16.694363+-49.370968/-16.697363+-49.37732/-16.701607+-49.37133/-16.712746+-49.379948/-16.715647+-49.393723/-16.722946+-49.395554/-16.73027+-49.4093/-16.70892+-49.346508/-16.728827+-49.3521/-16.688278+-49.355824/-16.63042171,-49.20286423/@-16.63042171,-49.20286423/am=t","-16.688278,-49.355824","Praça Princesa Isabel, Goiânia, Região Geográfica Imediata de Goiânia, Região Geográfica Intermediária de Goiânia, Goiás, Região Centro-Oeste, 74492-185, Brasil"
70,79596777,"https://www.google.com/maps/dir/-21.9738562,-44.9262587/-22.30448+-44.930973/-22.303965+-44.93988/-22.302868+-44.93906/-22.299095+-44.943836/-22.297935+-44.938416/-22.299694+-44.936222/-22.304365+-44.935535/-22.302176+-44.929913/-22.310183+-44.931114/-22.311567+-44.9279/-22.332016+-44.93891/-22.339518+-44.94054/-22.356632+-44.95042/-22.355019+-44.952457/-22.346037+-44.96199/-22.357933+-44.952248/-22.363832+-44.955963/-22.389122+-44.95846/-22.311567+-44.9271/-22.301975+-44.935974/-22.375835+-44.96293/-22.381472+-44.969765/-22.378086+-44.96622/-21.9738562,-44.9262587/@-21.9738562,-44.9262587/am=t","-22.378086,-44.96622","Avenida José Inácio Siqueira, Barrinha, Passa Quatro, Região Geográfica Imediata de São Lourenço, Região Geográfica Intermediária de Pouso Alegre, Minas Gerais, Região Sudeste, 37460-000, Brasil"
71,79601047,"https://www.google.com/maps/dir/-21.9738562,-44.9262587/-21.929869+-44.65387/-21.910309+-44.517536/-21.9096+-44.51726/-21.911493+-44.520103/-21.908943+-44.515125/-21.909283+-44.519524/-21.907347+-44.51629/-21.894037+-44.506794/-21.889542+-44.510468/-21.888138+-44.516563/-21.96587+-44.635937/-21.976864+-44.62078/-21.932808+-44.64133/-21.969559+-44.63383/-21.969187+-44.603394/-21.972525+-44.604507/-21.976265+-44.606415/-21.980482+-44.600784/-21.97568+-44.603264/-21.981928+-44.60612/-21.97851+-44.605007/-21.986685+-44.609463/-21.978924+-44.603264/-21.9738562,-44.9262587/@-21.9738562,-44.9262587/am=t","-21.978924,-44.603264","Velório Municipal, Rua Coronel Oswald, Aiuruoca, Região Geográfica Imediata de Caxambu - Baependi, Região Geográfica Intermediária de Pouso Alegre, Minas Gerais, Região Sudeste, 37450-000, Brasil"
72,79601124,"https://www.google.com/maps/dir/-20.7344634,-46.5960451/-20.67876+-46.327724/-20.71754+-46.31435/-20.731836+-46.602943/-20.731113+-46.602257/-20.721968+-46.600735/-20.719452+-46.30983/-20.721872+-46.600323/-20.719273+-46.598743/-20.734167+-46.62458/-20.717451+-46.319855/-20.723246+-46.621277/-20.722431+-46.320038/-20.719961+-46.623287/-20.71841+-46.31353/-20.711634+-46.629017/-20.718931+-46.320545/-20.712147+-46.627148/-20.751516+-46.318047/-20.719807+-46.62756/-20.766308+-46.21806/-20.745909+-46.59756/-20.766293+-46.215584/-20.626451+-46.502728/-20.7344634,-46.5960451/@-20.7344634,-46.5960451/am=t","-20.626451,-46.502728","Microrregião Morro do Glória, Região Morro do Glória, São João Batista do Glória, Região Geográfica Imediata de Passos, Região Geográfica Intermediária de Varginha, Minas Gerais, Região Sudeste, Brasil"
73,79607403,"https://www.google.com/maps/dir/-15.66799179,-55.97540064/-15.665387+-56.186436/-15.662116+-56.192364/-15.663203+-56.187565/-15.655002+-56.186073/-15.660959+-56.19224/-15.653317+-56.189533/-15.662662+-56.1851/-15.65466+-56.186493/-15.650928+-56.186905/-15.653804+-56.187855/-15.64946+-56.18999/-15.650923+-56.18552/-15.650811+-56.17793/-15.654164+-56.18082/-15.660946+-56.176777/-15.65918+-56.17946/-15.663632+-56.172817/-15.658974+-56.174965/-15.654088+-56.172543/-15.658896+-56.184517/-15.654068+-56.185757/-15.641339+-56.173553/-15.552405+-56.081696/-15.66799179,-55.97540064/@-15.66799179,-55.97540064/am=t","-15.552405,-56.081696","Rua Vinte e Dois, Jardim Florianópolis, Cuiabá, Região Geográfica Imediata de Cuiabá, Região Geográfica Intermediária de Cuiabá, Mato Grosso, Região Centro-Oeste, 78055-799, Brasil"
74,79630671,"https://www.google.com/maps/dir/-21.9738562,-44.9262587/-22.02358+-44.322243/-22.023472+-44.321144/-22.025276+-44.31999/-22.027378+-44.319916/-22.030806+-44.318966/-22.054552+-44.325146/-22.034464+-44.31568/-22.03309+-44.315483/-22.029257+-44.321644/-22.029474+-44.323517/-22.028824+-44.322243/-22.027117+-44.32256/-22.026707+-44.31865/-22.025276+-44.31736/-22.023678+-44.31754/-22.018534+-44.320183/-21.915348+-44.256393/-21.913761+-44.25555/-21.912277+-44.254513/-21.91105+-44.25269/-21.911566+-44.25114/-21.914572+-44.250114/-21.917986+-44.244984/-21.9738562,-44.9262587/@-21.9738562,-44.9262587/am=t","-21.917986,-44.244984","Arantina, Região Geográfica Imediata de Juiz de Fora, Região Geográfica Intermediária de Juiz de Fora, Minas Gerais, Região Sudeste, Brasil"
75,79642788,"https://www.google.com/maps/dir/-19.9520841,-43.4795055/-19.689627+-43.58721/-19.68881+-43.587063/-19.688429+-43.58193/-19.686262+-43.58258/-19.683727+-43.583374/-19.684252+-43.584553/-19.689+-43.587402/-19.643805+-43.583237/-19.642506+-43.58244/-19.643724+-43.58353/-19.66808+-43.685474/-19.668322+-43.68636/-19.668436+-43.688232/-19.669945+-43.688633/-19.663752+-43.68782/-19.642979+-43.688053/-19.662567+-43.688755/-19.66084+-43.693096/-19.661264+-43.69256/-19.664375+-43.690163/-19.670326+-43.689587/-19.670498+-43.689518/-19.9520841,-43.4795055/@-19.9520841,-43.4795055/am=t","-19.670498,-43.689518","Rua Tiradentes, Taquaraçu de Minas, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, Brasil"
76,79642830,"https://www.google.com/maps/dir/-19.9520841,-43.4795055/-19.767721+-43.456326/-19.74332+-43.463673/-19.708128+-43.474144/-19.70819+-43.472733/-19.719727+-43.478867/-19.714375+-43.47698/-19.71089+-43.477753/-19.71254+-43.476482/-19.70532+-43.475224/-19.69637+-43.47428/-19.707323+-43.470486/-19.715229+-43.476646/-19.706818+-43.470074/-19.706377+-43.46948/-19.722843+-43.5842/-19.71961+-43.58302/-19.71013+-43.58511/-19.737104+-43.558224/-19.762377+-43.516888/-19.761267+-43.516045/-19.9520841,-43.4795055/@-19.9520841,-43.4795055/am=t","-19.761267,-43.516045","Felipe, Bom Jesus do Amparo, Região Geográfica Imediata de Itabira, Antônio dos Santos, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, Brasil"
77,79642858,"https://www.google.com/maps/dir/-19.9520841,-43.4795055/-19.822119+-43.3592/-19.815462+-43.358585/-19.808823+-43.35205/-19.826067+-43.359924/-19.846674+-43.2895/-19.824022+-43.36302/-19.826141+-43.356194/-19.808823+-43.35205/-19.82467+-43.3551/-19.824026+-43.36296/-19.82654+-43.356606/-19.824984+-43.362778/-19.825487+-43.3589/-19.829775+-43.356236/-19.823982+-43.35706/-19.819536+-43.357105/-19.81542+-43.359573/-19.82013+-43.354706/-19.826729+-43.35964/-19.841263+-43.34931/-19.843727+-43.307972/-19.820347+-43.367626/-19.824286+-43.362526/-19.9520841,-43.4795055/@-19.9520841,-43.4795055/am=t","-19.824286,-43.362526","Rua São Vicente, Santana, São Gonçalo do Rio Abaixo, Região Geográfica Imediata de João Monlevade, Região Geográfica Intermediária de Ipatinga, Minas Gerais, Região Sudeste, 35935-000, Brasil"
78,79642865,"https://www.google.com/maps/dir/-19.9520841,-43.4795055/-19.952017+-43.477493/-19.962538+-43.4871/-19.954336+-43.485085/-19.952538+-43.48305/-19.949867+-43.478992/-19.946959+-43.479275/-19.942282+-43.483406/-19.93888+-43.48171/-19.943205+-43.49157/-19.94491+-43.492928/-19.946404+-43.494545/-19.944208+-43.496704/-19.945356+-43.49747/-19.948084+-43.50152/-19.94987+-43.496536/-19.947767+-43.495064/-19.945824+-43.48988/-19.944702+-43.487785/-19.948742+-43.48772/-19.950432+-43.484226/-19.945316+-43.48414/-19.943333+-43.48506/-19.943972+-43.484207/-19.9520841,-43.4795055/@-19.9520841,-43.4795055/am=t","-19.943972,-43.484207","Rua Padre Teles, Centro, Barão de Cocais, Região Geográfica Imediata de Santa Bárbara - Ouro Preto, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 35970-000, Brasil"
79,79643572,"https://www.google.com/maps/dir/-19.9520841,-43.4795055/-19.95186+-43.473034/-19.946505+-43.47343/-19.943981+-43.47769/-19.941471+-43.477306/-19.935717+-43.475677/-19.926853+-43.4722/-19.924297+-43.469894/-19.928326+-43.471615/-19.933128+-43.468124/-19.932684+-43.456688/-19.923208+-43.466816/-19.921047+-43.46133/-19.91335+-43.458153/-19.919466+-43.46395/-19.940947+-43.481297/-19.863451+-43.45738/-19.853678+-43.444885/-19.856216+-43.44778/-19.85946+-43.451885/-19.867207+-43.458836/-19.863684+-43.455276/-19.943422+-43.47778/-19.93666+-43.476692/-19.9520841,-43.4795055/@-19.9520841,-43.4795055/am=t","-19.93666,-43.476692","Rua Oswaldo Marinho, Progresso, Barão de Cocais, Região Geográfica Imediata de Santa Bárbara - Ouro Preto, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 35970-000, Brasil"
80,79643978,"https://www.google.com/maps/dir/-19.9520841,-43.4795055/-19.976374+-43.417454/-19.970524+-43.40716/-19.962503+-43.416172/-19.965443+-43.409428/-19.972193+-43.402992/-19.961336+-43.39667/-19.96941+-43.394363/-19.96549+-43.397526/-20.052706+-43.59913/-19.96052+-43.403954/-19.96868+-43.40981/-19.959684+-43.40673/-19.960194+-43.41124/-19.957129+-43.412205/-19.963348+-43.415894/-19.9634+-43.39748/-19.953747+-43.41188/-19.951317+-43.408543/-19.947401+-43.40676/-19.951675+-43.413612/-19.957079+-43.41548/-19.951561+-43.410984/-19.96128+-43.41015/-19.9520841,-43.4795055/@-19.9520841,-43.4795055/am=t","-19.96128,-43.41015","Terminal Rodoviário Cleves De Faria, Rua Francisco Arcanjo de Souza Melo, Santa Bárbara, Região Geográfica Imediata de Santa Bárbara - Ouro Preto, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 35960-000, Brasil"
81,79643985,"https://www.google.com/maps/dir/-19.9520841,-43.4795055/-19.963858+-43.460377/-19.978218+-43.452473/-19.98529+-43.45353/-19.965565+-43.424416/-19.988564+-43.456867/-20.008852+-43.474808/-19.972557+-43.41683/-19.97256+-43.406242/-19.973177+-43.418056/-19.964893+-43.427666/-19.961264+-43.4343/-19.965174+-43.413094/-19.97469+-43.410046/-19.978935+-43.408497/-19.973728+-43.403767/-19.971184+-43.40689/-19.969637+-43.45906/-20.073404+-43.404797/-20.070438+-43.407772/-20.07272+-43.41149/-20.075293+-43.41316/-20.06926+-43.411476/-19.969593+-43.41632/-19.9520841,-43.4795055/@-19.9520841,-43.4795055/am=t","-19.969593,-43.41632","Rua Acesita, Santa Bárbara, Região Geográfica Imediata de Santa Bárbara - Ouro Preto, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 35960-000, Brasil"
82,79644020,"https://www.google.com/maps/dir/-19.9520841,-43.4795055/-20.28853+-43.057613/-20.283611+-43.043633/-20.283272+-43.04143/-20.282907+-43.03998/-20.28191+-43.040638/-20.28233+-43.043648/-20.28292+-43.042416/-20.281353+-43.0495/-20.11394+-43.402794/-20.112194+-43.40255/-20.080784+-43.398426/-20.108324+-43.40476/-20.282637+-43.041046/-20.113913+-43.40282/-20.074806+-43.4054/-20.0792+-43.40858/-20.077934+-43.406776/-20.07546+-43.408974/-20.075827+-43.4115/-20.152332+-43.29654/-20.159721+-43.29787/-20.079597+-43.41004/-20.160473+-43.296444/-19.9520841,-43.4795055/@-19.9520841,-43.4795055/am=t","-20.160473,-43.296444","Rua Manuel Dasmasceno Pereira, Fonseca, Alvinópolis, Região Geográfica Imediata de Ponte Nova, Região Geográfica Intermediária de Juiz de Fora, Minas Gerais, Região Sudeste, Brasil"
83,79651209,"https://www.google.com/maps/dir/-17.3827222,-44.9797165/-17.36911+-44.97134/-17.366125+-44.980442/-17.362522+-44.975464/-17.364883+-44.97268/-17.369768+-44.972855/-17.36232+-44.96624/-17.360958+-44.968735/-17.370926+-44.96849/-17.3755+-44.96986/-17.378164+-44.96766/-17.374617+-44.962856/-17.374802+-44.966026/-17.36952+-44.964252/-17.364931+-44.963295/-17.362724+-44.960148/-17.359156+-44.9595/-17.348625+-44.960278/-17.352879+-44.959175/-17.36626+-44.97204/-17.352163+-44.963875/-17.356134+-44.962982/-17.36019+-44.96598/-17.362694+-44.964733/-17.3827222,-44.9797165/@-17.3827222,-44.9797165/am=t","-17.362694,-44.964733","Rua São Sebastião, Vila Lucídia, São Francisco, Buritizeiro, Região Geográfica Imediata de Pirapora, Região Geográfica Intermediária de Montes Claros, Minas Gerais, Região Sudeste, 39280-000, Brasil"
84,79651230,"https://www.google.com/maps/dir/-17.3827222,-44.9797165/-17.986382+-45.60594/-17.97981+-45.607124/-17.981167+-45.60757/-17.98233+-45.60731/-17.98385+-45.60531/-17.98278+-45.60802/-17.98398+-45.610577/-17.987564+-45.60632/-17.98524+-45.60628/-17.98718+-45.606613/-17.98855+-45.603268/-17.984772+-45.611023/-17.38291+-44.977596/-17.382502+-44.97424/-17.378052+-44.972973/-17.379326+-44.97581/-17.371208+-44.982502/-17.374002+-44.978325/-17.380732+-44.97856/-17.381754+-44.98114/-17.3777+-44.972385/-17.378153+-44.976837/-17.982878+-45.610237/-17.3827222,-44.9797165/@-17.3827222,-44.9797165/am=t","-17.982878,-45.610237","Avenida Dona Genoveva, Canoeiros, São Gonçalo do Abaeté, Região Geográfica Imediata de Patos de Minas, Região Geográfica Intermediária de Patos de Minas, Minas Gerais, Região Sudeste, Brasil"
85,79651251,"https://www.google.com/maps/dir/-17.3827222,-44.9797165/-17.202396+-44.811863/-17.20106+-44.817276/-17.199064+-44.8208/-17.202488+-44.82003/-17.229656+-44.44159/-17.229998+-44.435387/-17.235209+-44.43849/-17.236158+-44.44228/-17.233356+-44.440586/-17.236715+-44.44285/-16.860867+-44.91135/-16.860222+-44.907/-16.859144+-44.910713/-16.854902+-44.908695/-16.856487+-44.910683/-16.864796+-44.905678/-16.857473+-44.904137/-16.63257+-45.06194/-16.630337+-45.057755/-16.62862+-45.061844/-16.633692+-45.064167/-16.630884+-45.0619/-16.85878+-44.913593/-17.3827222,-44.9797165/@-17.3827222,-44.9797165/am=t","-16.85878,-44.913593","Rua Paulino de Oliveira, Ibiaí, Região Geográfica Imediata de Pirapora, Região Geográfica Intermediária de Montes Claros, Minas Gerais, Região Sudeste, Brasil"
86,79651265,"https://www.google.com/maps/dir/-17.3827222,-44.9797165/-17.493605+-44.779213/-17.568787+-44.750587/-17.488491+-44.77626/-17.555746+-44.755985/-17.574984+-44.742134/-17.581156+-44.74023/-17.58885+-44.739/-17.584646+-44.7336/-17.59098+-44.731197/-17.5917+-44.74315/-17.596544+-44.735558/-17.597527+-44.740524/-17.599257+-44.73148/-17.601082+-44.742455/-17.598913+-44.733154/-17.590818+-44.727886/-17.601688+-44.74441/-17.603228+-44.742054/-17.59439+-44.741417/-17.603489+-44.741936/-17.60057+-44.732525/-17.596302+-44.725464/-17.598183+-44.732002/-17.3827222,-44.9797165/@-17.3827222,-44.9797165/am=t","-17.598183,-44.732002","Praça Frei Jorge, Pinlar 1, Várzea da Palma, Região Geográfica Imediata de Pirapora, Região Geográfica Intermediária de Montes Claros, Minas Gerais, Região Sudeste, Brasil"
87,79651293,"https://www.google.com/maps/dir/-17.3827222,-44.9797165/-17.603918+-44.739315/-17.606215+-44.738132/-17.605959+-44.729824/-17.604546+-44.729984/-17.603477+-44.731842/-17.602411+-44.73189/-17.60443+-44.734512/-17.60486+-44.734562/-17.597126+-44.720383/-17.59761+-44.720478/-17.597708+-44.720154/-17.597956+-44.72018/-17.598888+-44.72269/-17.598434+-44.723614/-17.599642+-44.724503/-17.599918+-44.725624/-17.600918+-44.726795/-17.600151+-44.727257/-17.60499+-44.739044/-17.600618+-44.725513/-17.3827222,-44.9797165/@-17.3827222,-44.9797165/am=t","-17.600618,-44.725513","Rua Safira, Pinlar 1, Várzea da Palma, Região Geográfica Imediata de Pirapora, Região Geográfica Intermediária de Montes Claros, Minas Gerais, Região Sudeste, Brasil"
88,79651321,"https://www.google.com/maps/dir/-17.3827222,-44.9797165/-17.371061+-44.93761/-17.372265+-44.93847/-17.365076+-44.939384/-17.364033+-44.94635/-17.35847+-44.947323/-17.356216+-44.946068/-17.359924+-44.94464/-17.357103+-44.94417/-17.375776+-44.934902/-17.35+-44.944416/-17.353539+-44.947117/-17.351818+-44.950363/-17.34938+-44.94484/-17.347057+-44.951702/-17.341963+-44.953396/-17.345758+-44.947243/-17.347507+-44.946514/-17.346773+-44.947624/-17.345043+-44.94463/-17.341818+-44.942062/-17.3422+-44.944595/-17.33872+-44.946205/-17.34887+-44.946808/-17.3827222,-44.9797165/@-17.3827222,-44.9797165/am=t","-17.34887,-44.946808","Posto Felipe, Praça Tancredo Neves, Centro, Pirapora, Região Geográfica Imediata de Pirapora, Região Geográfica Intermediária de Montes Claros, Minas Gerais, Região Sudeste, 39270-000, Brasil"
89,79651342,"https://www.google.com/maps/dir/-17.3827222,-44.9797165/-17.366074+-44.935356/-17.368322+-44.931942/-17.35608+-44.92331/-17.371534+-44.9328/-17.355532+-44.924007/-17.35122+-44.926907/-17.351282+-44.92019/-17.355219+-44.915665/-17.359762+-44.913147/-17.349846+-44.916496/-17.348103+-44.919846/-17.345455+-44.91921/-17.339937+-44.907707/-17.342901+-44.91782/-17.338415+-44.91951/-17.343666+-44.918713/-17.339071+-44.920498/-17.336315+-44.921036/-17.340752+-44.9229/-17.345299+-44.924248/-17.345364+-44.929665/-17.348356+-44.92414/-17.34394+-44.930866/-17.3827222,-44.9797165/@-17.3827222,-44.9797165/am=t","-17.34394,-44.930866","Rua Raimundo Nascimento, Santos Dumont, Pirapora, Região Geográfica Imediata de Pirapora, Região Geográfica Intermediária de Montes Claros, Minas Gerais, Região Sudeste, 39270-000, Brasil"
90,79651391,"https://www.google.com/maps/dir/-17.3827222,-44.9797165/-17.317804+-44.899582/-17.30938+-44.902023/-17.323242+-44.93617/-17.313251+-44.904247/-17.317026+-44.906612/-17.31771+-44.911797/-17.319294+-44.90623/-17.322964+-44.90434/-17.31993+-44.919586/-17.32617+-44.922142/-17.330425+-44.92176/-17.332748+-44.927525/-17.32767+-44.9285/-17.329638+-44.930107/-17.328695+-44.932796/-17.329458+-44.94063/-17.327543+-44.936474/-17.32919+-44.934227/-17.333048+-44.933582/-17.335545+-44.932716/-17.33559+-44.936527/-17.337112+-44.943047/-17.33627+-44.9392/-17.3827222,-44.9797165/@-17.3827222,-44.9797165/am=t","-17.33627,-44.9392","Rua Cristiano Machado, Cinquentenário, Pirapora, Região Geográfica Imediata de Pirapora, Região Geográfica Intermediária de Montes Claros, Minas Gerais, Região Sudeste, 39270-000, Brasil"
91,79658272,"https://www.google.com/maps/dir/-20.1346931818314,-44.9168277318882/-19.874432+-45.004276/-19.871311+-45.00437/-19.869+-45.00426/-19.869751+-44.999847/-19.865824+-44.99863/-19.859837+-45.00128/-19.862368+-44.995975/-19.858715+-44.996998/-19.854673+-44.997482/-19.856588+-44.98987/-19.855186+-44.987335/-19.857998+-44.98855/-19.864153+-44.98412/-19.865154+-44.9878/-19.868729+-44.991684/-19.872375+-44.997375/-19.875475+-44.998135/-19.87672+-44.996586/-19.875206+-44.99356/-19.876017+-44.98918/-19.870115+-44.99634/-19.866762+-45.001343/-19.856956+-44.991673/-20.1346931818314,-44.9168277318882/@-20.1346931818314,-44.9168277318882/am=t","-19.856956,-44.991673","Novo Horizonte, Nova Serrana, Região Geográfica Imediata de Divinópolis, Região Geográfica Intermediária de Divinópolis, Minas Gerais, Região Sudeste, 35519-000, Brasil"
92,79658986,"https://www.google.com/maps/dir/-20.1346931818314,-44.9168277318882/-19.864016+-44.939953/-19.87132+-44.961117/-19.870407+-44.96923/-19.867634+-44.961853/-19.865484+-44.96701/-19.865366+-44.97344/-19.861752+-44.97105/-19.855677+-44.97344/-19.851824+-44.976017/-19.858011+-44.98188/-19.872042+-44.98401/-19.871881+-44.987194/-19.872334+-44.98631/-19.868738+-44.987297/-19.876669+-44.98379/-19.87481+-44.96089/-19.88947+-44.959255/-19.894066+-44.94959/-19.898405+-44.95113/-19.896227+-44.946533/-19.897284+-44.950947/-19.8874+-44.945625/-19.889019+-44.93063/-20.1346931818314,-44.9168277318882/@-20.1346931818314,-44.9168277318882/am=t","-19.889019,-44.93063","Capão, Nova Serrana, Região Geográfica Imediata de Divinópolis, Região Geográfica Intermediária de Divinópolis, Minas Gerais, Região Sudeste, Brasil"
93,79659168,"https://www.google.com/maps/dir/-20.1346931818314,-44.9168277318882/-20.11079+-44.980244/-20.105474+-44.97565/-20.106447+-44.96284/-20.113577+-44.91526/-20.110092+-44.907597/-20.11738+-44.899773/-20.115356+-44.89287/-20.128181+-44.89839/-20.13847+-44.901943/-20.15791+-44.906303/-20.161795+-44.9124/-20.166023+-44.91219/-20.16251+-44.915737/-20.15652+-44.910355/-20.151466+-44.90853/-20.145042+-44.911617/-20.132774+-44.91517/-20.13534+-44.928463/-20.143888+-44.92168/-20.154625+-44.93347/-20.163141+-44.926968/-20.182396+-44.960793/-20.123224+-44.891464/-20.1346931818314,-44.9168277318882/@-20.1346931818314,-44.9168277318882/am=t","-20.123224,-44.891464","Rua Itamarandiba, Industrial, Divinópolis, Região Geográfica Imediata de Divinópolis, Região Geográfica Intermediária de Divinópolis, Minas Gerais, Região Sudeste, 35500-151, Brasil"
94,79659518,"https://www.google.com/maps/dir/-20.1346931818314,-44.9168277318882/-20.029123+-45.529755/-20.017435+-45.53567/-20.01346+-45.536903/-20.01605+-45.534775/-20.021801+-45.537983/-20.023586+-45.53531/-20.025583+-45.535122/-20.026821+-45.536343/-20.026894+-45.53994/-20.025017+-45.540783/-20.02163+-45.538933/-20.020876+-45.540886/-20.019745+-45.543484/-20.020802+-45.54548/-20.023277+-45.544716/-20.026167+-45.543507/-20.026981+-45.545025/-20.0293+-45.54299/-20.029552+-45.54027/-20.031796+-45.53649/-20.030685+-45.534573/-20.029772+-45.53209/-20.030561+-45.525166/-20.1346931818314,-44.9168277318882/@-20.1346931818314,-44.9168277318882/am=t","-20.030561,-45.525166","Escola Estadual Chico Rezende, 150, Rua Samuel Bernardes, Lagoa da Prata, Região Geográfica Imediata de Divinópolis, Região Geográfica Intermediária de Divinópolis, Minas Gerais, Região Sudeste, 35590-000, Brasil"
95,79659686,"https://www.google.com/maps/dir/-20.1346931818314,-44.9168277318882/-20.03172+-45.52586/-20.03717+-45.53167/-20.029123+-45.529755/-20.033632+-45.527767/-20.034752+-45.523483/-20.047108+-45.52484/-20.048506+-45.530636/-20.038471+-45.525444/-20.044271+-45.537464/-20.04083+-45.54163/-20.039795+-45.550503/-20.019863+-45.546528/-20.033422+-45.54863/-20.027975+-45.549248/-20.024492+-45.54699/-20.011206+-45.537334/-20.019863+-45.546524/-20.008417+-45.539444/-20.010084+-45.5459/-20.019863+-45.54652/-20.02527+-45.54703/-20.019863+-45.54652/-20.048874+-45.52927/-20.1346931818314,-44.9168277318882/@-20.1346931818314,-44.9168277318882/am=t","-20.048874,-45.52927","Rua Antônio Pinto Resende, Lagoa da Prata, Região Geográfica Imediata de Divinópolis, Região Geográfica Intermediária de Divinópolis, Minas Gerais, Região Sudeste, 35590-000, Brasil"
96,79664075,"https://www.google.com/maps/dir/-18.78617507,-44.451186/-18.762503+-44.417606/-18.764856+-44.42291/-18.755804+-44.422478/-18.757334+-44.425354/-18.754524+-44.42405/-18.747524+-44.420944/-18.74712+-44.419353/-18.74986+-44.41898/-18.740028+-44.411453/-18.73708+-44.365444/-18.737392+-44.36059/-18.74291+-44.35677/-18.7387+-44.3559/-18.73061+-44.362785/-18.726557+-44.360806/-18.722618+-44.359455/-18.709051+-44.360584/-18.73444+-44.35895/-18.730043+-44.363903/-18.731003+-44.35783/-18.739523+-44.358906/-18.733755+-44.357944/-18.76691+-44.38871/-18.78617507,-44.451186/@-18.78617507,-44.451186/am=t","-18.76691,-44.38871","Inimutaba, Região Geográfica Imediata de Curvelo, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 35790-000, Brasil"
97,79664089,"https://www.google.com/maps/dir/-18.78617507,-44.451186/-18.791656+-44.458294/-18.800667+-44.455425/-18.79586+-44.46067/-18.785915+-44.453102/-18.78534+-44.44727/-18.803268+-44.453964/-18.781244+-44.448723/-18.778744+-44.444946/-18.775902+-44.436474/-18.778269+-44.437492/-18.77432+-44.438095/-18.769941+-44.438534/-18.770948+-44.43479/-18.766825+-44.433376/-18.773659+-44.43155/-18.766848+-44.43347/-18.762957+-44.43668/-18.761675+-44.441463/-18.765797+-44.445656/-18.766981+-44.439102/-18.768486+-44.439255/-18.767862+-44.434998/-18.788761+-44.430504/-18.78617507,-44.451186/@-18.78617507,-44.451186/am=t","-18.788761,-44.430504","Rua H, Ipiranga, Curvelo, Região Geográfica Imediata de Curvelo, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 35796-489, Brasil"
98,79664194,"https://www.google.com/maps/dir/-18.78617507,-44.451186/-18.73934+-44.8627/-18.72699+-44.878635/-18.746422+-44.88769/-18.75151+-44.888836/-18.754553+-44.89565/-18.75834+-44.89622/-18.747765+-44.896385/-18.76156+-44.894894/-18.757446+-44.89537/-18.7583+-44.899082/-18.76187+-44.899796/-18.760098+-44.90386/-18.75689+-44.89893/-18.768793+-44.91169/-18.755209+-44.89487/-18.76141+-44.907368/-18.75709+-44.902954/-18.74367+-44.913296/-18.748646+-44.908142/-18.753029+-44.90179/-18.757149+-44.89842/-18.74905+-44.907494/-18.756271+-44.899914/-18.78617507,-44.451186/@-18.78617507,-44.451186/am=t","-18.756271,-44.899914","Praça Padre Félix, Felixlândia, Região Geográfica Imediata de Curvelo, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 39237-000, Brasil"
99,79664292,"https://www.google.com/maps/dir/-18.78617507,-44.451186/-18.211733+-45.223557/-18.209377+-45.225353/-18.20804+-45.22708/-18.205643+-45.224392/-18.203241+-45.227444/-18.201542+-45.232315/-18.198217+-45.232727/-18.196291+-45.242393/-18.199272+-45.229668/-18.204056+-45.229042/-18.199802+-45.227493/-18.200413+-45.226242/-18.201468+-45.22174/-18.196894+-45.219822/-18.198969+-45.221684/-18.197542+-45.22572/-18.195257+-45.22415/-18.197754+-45.228447/-18.205767+-45.221615/-18.206953+-45.219505/-18.208784+-45.214355/-18.207853+-45.220158/-18.194021+-45.228237/-18.78617507,-44.451186/@-18.78617507,-44.451186/am=t","-18.194021,-45.228237","Três Marias, Região Geográfica Imediata de Curvelo, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, Brasil"
